BSSID,ESSID,RSSI,POSITION_Y,POSITION_X
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,129
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,128
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,127
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,127
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,127
18:0f:76:c6:6c:a2,TUJHE KYA,-81,169,127
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,126
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,126
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,124
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,124
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,123
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,122
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,121
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,121
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,120
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,120
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,119
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,119
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,119
18:0f:76:c6:6c:a2,TUJHE KYA,-87,169,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,118
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,117
3c:1e:04:5b:33:05,D-Link,-83,169,117
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,116
18:0f:76:c6:6c:a2,TUJHE KYA,-87,169,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,115
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,115
18:0f:76:c6:6c:a2,TUJHE KYA,-81,169,115
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,114
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,113
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,169,112
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,112
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,111
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,110
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,169,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,110
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,109
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,109
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,169,109
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,108
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,108
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,108
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,107
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,106
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,169,105
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,104
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,103
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,103
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,103
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,102
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,101
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,100
18:0f:76:c6:6c:a2,TUJHE KYA,-81,169,100
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,99
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,99
18:0f:76:c6:6c:a2,TUJHE KYA,-81,169,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,98
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,96
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,96
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,96
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,95
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,93
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,93
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,93
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,92
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,91
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,91
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,90
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,87
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,169,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,86
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,85
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,84
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,84
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,83
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,82
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,81
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,79
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,78
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,77
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,77
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,75
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,73
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,73
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,72
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,169,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,70
18:0f:76:c6:6c:a2,TUJHE KYA,-83,169,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,70
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,69
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,67
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,66
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,169,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,169,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,64
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,169,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,169,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,62
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,62
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,62
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,169,60
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,60
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,59
18:0f:76:c6:6c:a2,TUJHE KYA,-77,169,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,57
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,56
18:0f:76:c6:6c:a2,TUJHE KYA,-87,169,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,55
18:0f:76:c6:6c:a2,TUJHE KYA,-87,169,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,54
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,169,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,54
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,54
18:0f:76:c6:6c:a2,TUJHE KYA,-85,169,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,53
18:0f:76:c6:6c:a2,TUJHE KYA,-79,169,52
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,51
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,169,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,169,50
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,169,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,168,50
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,51
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,168,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,52
18:0f:76:c6:6c:a2,TUJHE KYA,-77,168,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,52
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,168,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,53
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,53
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,54
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,55
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,56
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,59
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,59
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,168,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,60
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,61
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,63
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,63
18:0f:76:c6:6c:a2,TUJHE KYA,-83,168,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,64
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,168,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,65
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,66
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,68
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,69
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,69
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,73
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,74
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,168,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,76
18:0f:76:c6:6c:a2,TUJHE KYA,-89,168,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,76
18:0f:76:c6:6c:a2,TUJHE KYA,-89,168,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,77
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,77
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,79
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,80
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,81
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,81
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,82
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,83
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,168,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,88
18:0f:76:c6:6c:a2,TUJHE KYA,-83,168,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,89
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,168,90
18:0f:76:c6:6c:a2,TUJHE KYA,-89,168,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,168,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,91
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,93
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,93
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,93
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,94
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,95
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,168,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,96
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,97
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,97
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,99
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,99
18:0f:76:c6:6c:a2,TUJHE KYA,-89,168,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,168,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,100
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,100
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,101
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,102
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,103
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,103
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,103
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,103
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,104
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,168,104
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,105
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,105
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,107
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,107
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,108
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,108
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,108
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,109
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,109
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,109
3c:1e:04:5b:33:05,D-Link,-91,168,109
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,111
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,168,112
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,168,113
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,114
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,114
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,114
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,116
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,117
18:0f:76:c6:6c:a2,TUJHE KYA,-85,168,117
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,168,117
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,118
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,118
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,119
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,119
18:0f:76:c6:6c:a2,TUJHE KYA,-79,168,119
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,120
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,120
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,121
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,121
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,121
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,122
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,122
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,168,122
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,122
18:0f:76:c6:6c:a2,TUJHE KYA,-83,168,123
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,123
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,168,124
18:0f:76:c6:6c:a2,TUJHE KYA,-81,168,124
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,124
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,168,124
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,168,125
18:0f:76:c6:6c:a2,TUJHE KYA,-87,168,125
